timestamp,token0,token1,buyDex,sellDex,spread,volume,profit,gas,netProfit,flashLoanFee
1756671235789,USDC,COMP,sushiswap,uniswapV2,65.31,100000,0.07010831167670452,45,-44.92989168841329,90
1756671235866,UNI,MATIC,uniswapV2,sushiswap,99.87,100000,0.24260489380730177,45,-134.7573951061927,90
1756671235946,WETH,SHIB,uniswapV2,shibaswap,78.71,100000,184828156981.9341,45,184828156846.9341,90
1756671235946,WETH,SHIB,sushiswap,uniswapV2,99.66,100000,49804736184.988914,45,49804736049.988914,90
1756671235946,WETH,SHIB,sushiswap,shibaswap,99.92,100000,234632893166.92303,45,234632893031.92303,90
1756671236150,SHIB,PEPE,uniswapV2,shibaswap,99.99,100000,121388.43954727353,45,121253.43954727353,90
1756671236195,WETH,PEPE,shibaswap,uniswapV2,99.99,100000,2799972594840.4736,45,2799972594705.4736,90
1756671236368,WETH,DAI,sushiswap,uniswapV2,18.06,100000,1332131.4078713364,45,1331996.4078713364,90
1756671236368,WETH,DAI,shibaswap,uniswapV2,99.9,100000,7367556.501644471,45,7367421.501644471,90
1756671236368,WETH,DAI,shibaswap,sushiswap,99.88,100000,6035425.093773135,45,6035290.093773135,90
1756671236462,USDC,USDT,sushiswap,uniswapV2,99.07,100000,93649.845038,45,93514.845038,90
1756671236462,USDC,USDT,shibaswap,uniswapV2,99.97,100000,94505.118316,45,94370.118316,90
1756671236462,USDC,USDT,shibaswap,sushiswap,97.75,100000,855.273278,45,720.273278,90
1756671236493,WETH,APE,sushiswap,uniswapV2,91.83,100000,30710.542583663308,45,30575.542583663308,90
1756671236538,USDC,MATIC,uniswapV2,sushiswap,91.43,100000,400.823911938947,45,355.823911938857,90
1756671236742,WETH,USDC,sushiswap,uniswapV2,88.5,100000,12937263.706003,45,-89999987062781.3,90
1756671236742,WETH,USDC,shibaswap,uniswapV2,99.89,100000,14602220.260562,45,-89999985397824.73,90
1756671236742,WETH,USDC,shibaswap,sushiswap,99.06,100000,1664956.554559,45,-89999998335088.45,90
1756671236931,USDC,SHIB,uniswapV2,shibaswap,99.5,100000,1351351946.8990176,45,1351351901.8990176,90
1756671237022,WETH,WBTC,uniswapV2,sushiswap,52.82,100000,89.52607312,45,-899999999955.4739,90
1756671237022,WETH,WBTC,shibaswap,uniswapV2,99.43,100000,79.51000256,45,-899999999965.49,90
1756671237022,WETH,WBTC,shibaswap,sushiswap,99.73,100000,169.03607568,45,-899999999875.9639,90
1756671237670,WETH,LINK,sushiswap,uniswapV2,9.84,100000,5768.614043442737,45,5633.614043442737,90
1756671237671,WETH,LINK,shibaswap,uniswapV2,98.1,100000,57471.59918682747,45,57336.59918682747,90
1756671237671,WETH,LINK,shibaswap,sushiswap,97.89,100000,51702.98514338473,45,51567.98514338473,90
1756671237673,USDC,DAI,sushiswap,uniswapV2,86.94,100000,73789.33857534762,45,73744.33857534753,90
1756671237673,USDC,DAI,shibaswap,uniswapV2,97.61,100000,82849.1400719585,45,82804.14007195842,90
1756671237673,USDC,DAI,shibaswap,sushiswap,81.75,100000,9059.801496610891,45,9014.801496610802,90
1756671237934,USDC,LINK,sushiswap,uniswapV2,95.98,100000,20.391093682781847,45,-24.608906317308154,90
1756671238077,WETH,UNI,sushiswap,uniswapV2,93.73,100000,286838.9553857452,45,286703.9553857452,90
1756671238077,WETH,UNI,shibaswap,uniswapV2,97.95,100000,299772.4046817296,45,299637.4046817296,90
1756671238078,WETH,UNI,shibaswap,sushiswap,67.43,100000,12933.449295984416,45,12798.449295984416,90
1756671238113,WETH,USDT,sushiswap,uniswapV2,96.83,100000,35199965.051561,45,-89999964800079.95,90
1756671238113,WETH,USDT,shibaswap,uniswapV2,99.89,100000,36315133.267613,45,-89999963684911.73,90
1756671238113,WETH,USDT,shibaswap,sushiswap,96.8,100000,1115168.216052,45,-89999998884876.78,90
1756671238282,USDC,SNX,sushiswap,uniswapV2,29.88,100000,1.3203003003906262,45,-43.67969969969938,90
1756671238494,WETH,AAVE,sushiswap,uniswapV2,13.16,100000,43.84179617393119,45,-91.15820382606881,90
1756671238494,WETH,AAVE,shibaswap,uniswapV2,99.99,100000,333.10745502677935,45,198.10745502677932,90
1756671238495,WETH,AAVE,shibaswap,sushiswap,99.99,100000,289.2656588528481,45,154.26565885284813,90
1756671238573,USDC,USDT,sushiswap,uniswapV2,99.07,100000,93649.845038,45,93514.845038,90
1756671238573,USDC,USDT,shibaswap,uniswapV2,99.97,100000,94505.118316,45,94370.118316,90
1756671238573,USDC,USDT,shibaswap,sushiswap,97.75,100000,855.273278,45,720.273278,90
1756671238788,WETH,DAI,sushiswap,uniswapV2,18.06,100000,1332131.4078713364,45,1331996.4078713364,90
1756671238789,WETH,DAI,shibaswap,uniswapV2,99.9,100000,7367556.501644471,45,7367421.501644471,90
1756671238789,WETH,DAI,shibaswap,sushiswap,99.88,100000,6035425.093773135,45,6035290.093773135,90
1756671238881,USDC,COMP,sushiswap,uniswapV2,65.31,100000,0.07010831167670452,45,-44.92989168841329,90
1756671238886,USDC,TUSD,sushiswap,uniswapV2,99.99,100000,2070.650506612618,45,2025.6505066125278,90
1756671239091,USDC,DAI,sushiswap,uniswapV2,86.94,100000,73789.33857534762,45,73744.33857534753,90
1756671239091,USDC,DAI,shibaswap,uniswapV2,97.61,100000,82849.1400719585,45,82804.14007195842,90
1756671239091,USDC,DAI,shibaswap,sushiswap,81.75,100000,9059.801496610891,45,9014.801496610802,90
1756671239271,USDC,MATIC,uniswapV2,sushiswap,91.43,100000,400.823911938947,45,355.823911938857,90
1756671239903,USDC,LINK,sushiswap,uniswapV2,95.98,100000,20.391093682781847,45,-24.608906317308154,90
1756671240241,WETH,WBTC,uniswapV2,sushiswap,52.82,100000,89.52607312,45,-899999999955.4739,90
1756671240241,WETH,WBTC,shibaswap,uniswapV2,99.43,100000,79.51000256,45,-899999999965.49,90
1756671240241,WETH,WBTC,shibaswap,sushiswap,99.73,100000,169.03607568,45,-899999999875.9639,90
1756671240384,USDC,SHIB,uniswapV2,shibaswap,99.5,100000,1351351946.8990176,45,1351351901.8990176,90
1756671240389,USDC,SNX,sushiswap,uniswapV2,29.88,100000,1.3203003003906262,45,-43.67969969969938,90
1756671240601,USDT,DAI,sushiswap,uniswapV2,98.73,100000,14463.909013543254,45,14418.909013543165,90
1756671240601,USDT,DAI,shibaswap,uniswapV2,99.85,100000,14627.7426074387,45,14582.74260743861,90
1756671240601,USDT,DAI,shibaswap,sushiswap,88.25,100000,163.83359389544552,45,118.8335938953555,90
1756671240987,WETH,FRAX,uniswapV2,sushiswap,87.18,100000,55173.13775629742,45,55038.13775629742,90
1756671240989,WETH,LINK,sushiswap,uniswapV2,9.84,100000,5768.614043442737,45,5633.614043442737,90
1756671240989,WETH,LINK,shibaswap,uniswapV2,98.1,100000,57471.59918682747,45,57336.59918682747,90
1756671240989,WETH,LINK,shibaswap,sushiswap,97.89,100000,51702.98514338473,45,51567.98514338473,90
1756671240997,USDC,COMP,sushiswap,uniswapV2,65.31,100000,0.07010831167670452,45,-44.92989168841329,90
1756671241312,USDT,WBTC,uniswapV2,sushiswap,76.62,100000,0.00626495,45,-45.89373505,90
1756671241496,USDC,MATIC,uniswapV2,sushiswap,91.43,100000,400.823911938947,45,355.823911938857,90
1756671241592,WETH,USDC,sushiswap,uniswapV2,88.5,100000,12937263.706003,45,-89999987062781.3,90
1756671241592,WETH,USDC,shibaswap,uniswapV2,99.89,100000,14602220.260562,45,-89999985397824.73,90
1756671241592,WETH,USDC,shibaswap,sushiswap,99.06,100000,1664956.554559,45,-89999998335088.45,90
1756671241677,USDT,LINK,uniswapV2,sushiswap,29.49,100000,6.199762993874137,45,-38.800237006215866,90
1756671241845,USDC,SHIB,uniswapV2,shibaswap,99.5,100000,1351351946.8990176,45,1351351901.8990176,90
1756671241899,WETH,TUSD,sushiswap,uniswapV2,66.86,100000,16105.584931808338,45,15970.584931808338,90
1756671241924,WETH,UNI,sushiswap,uniswapV2,93.73,100000,286838.9553857452,45,286703.9553857452,90
1756671241925,WETH,UNI,shibaswap,uniswapV2,97.95,100000,299772.4046817296,45,299637.4046817296,90
1756671241925,WETH,UNI,shibaswap,sushiswap,67.43,100000,12933.449295984416,45,12798.449295984416,90
1756671242440,WETH,BUSD,sushiswap,uniswapV2,64.88,100000,129.93869779422374,45,-5.061302205776251,90
1756671242604,WETH,USDT,sushiswap,uniswapV2,96.83,100000,35199965.051561,45,-89999964800079.95,90
1756671242604,WETH,USDT,shibaswap,uniswapV2,99.89,100000,36315133.267613,45,-89999963684911.73,90
1756671242605,WETH,USDT,shibaswap,sushiswap,96.8,100000,1115168.216052,45,-89999998884876.78,90
1756671242902,USDC,USDT,sushiswap,uniswapV2,99.07,100000,93649.845038,45,93514.845038,90
1756671242902,USDC,USDT,shibaswap,uniswapV2,99.97,100000,94505.118316,45,94370.118316,90
1756671242902,USDC,USDT,shibaswap,sushiswap,97.75,100000,855.273278,45,720.273278,90
1756671242969,WETH,AAVE,sushiswap,uniswapV2,13.16,100000,43.84179617393119,45,-91.15820382606881,90
1756671242969,WETH,AAVE,shibaswap,uniswapV2,99.99,100000,333.10745502677935,45,198.10745502677932,90
1756671242969,WETH,AAVE,shibaswap,sushiswap,99.99,100000,289.2656588528481,45,154.26565885284813,90
1756671243053,USDC,TUSD,sushiswap,uniswapV2,99.99,100000,2070.650506612618,45,2025.6505066125278,90
1756671243097,WETH,DAI,sushiswap,uniswapV2,18.06,100000,1332131.4078713364,45,1331996.4078713364,90
1756671243097,WETH,DAI,shibaswap,uniswapV2,99.9,100000,7367556.501644471,45,7367421.501644471,90
1756671243097,WETH,DAI,shibaswap,sushiswap,99.88,100000,6035425.093773135,45,6035290.093773135,90
1756671243383,WETH,MKR,sushiswap,uniswapV2,72.89,100000,421.09069171164396,45,286.09069171164396,90
1756671243383,WETH,MKR,shibaswap,uniswapV2,99.99,100000,577.667379341899,45,442.66737934189905,90
1756671243383,WETH,MKR,shibaswap,sushiswap,99.98,100000,156.57668763025512,45,21.576687630255122,90
1756671243619,USDC,DAI,sushiswap,uniswapV2,86.94,100000,73789.33857534762,45,73744.33857534753,90
1756671243619,USDC,DAI,shibaswap,uniswapV2,97.61,100000,82849.1400719585,45,82804.14007195842,90
1756671243619,USDC,DAI,shibaswap,sushiswap,81.75,100000,9059.801496610891,45,9014.801496610802,90
1756671243625,USDC,TUSD,sushiswap,uniswapV2,99.99,100000,2070.650506612618,45,2025.6505066125278,90
1756671243636,USDT,UNI,sushiswap,uniswapV2,99.83,100000,291.5337508907044,45,246.53375089061444,90
1756671243636,USDT,UNI,shibaswap,uniswapV2,99.99,100000,292.02319673135014,45,247.02319673126016,90
1756671243636,USDT,UNI,shibaswap,sushiswap,99.99,100000,0.48944584064572677,45,-44.510554159444276,90
1756671243688,USDT,DAI,sushiswap,uniswapV2,98.73,100000,14463.909013543254,45,14418.909013543165,90
1756671243689,USDT,DAI,shibaswap,uniswapV2,99.85,100000,14627.7426074387,45,14582.74260743861,90
1756671243689,USDT,DAI,shibaswap,sushiswap,88.25,100000,163.83359389544552,45,118.8335938953555,90
1756671243780,WETH,WBTC,uniswapV2,sushiswap,52.82,100000,89.52607312,45,-899999999955.4739,90
1756671243780,WETH,WBTC,shibaswap,uniswapV2,99.43,100000,79.51000256,45,-899999999965.49,90
1756671243780,WETH,WBTC,shibaswap,sushiswap,99.73,100000,169.03607568,45,-899999999875.9639,90
1756671244789,USDT,SNX,sushiswap,uniswapV2,19.57,100000,0.008578821670428265,45,-44.99142117841957,90
1756671245056,USDT,SHIB,uniswapV2,shibaswap,77.42,100000,1371214791.3690372,45,1371214746.3690372,90
1756671245152,WETH,LINK,sushiswap,uniswapV2,9.84,100000,5768.614043442737,45,5633.614043442737,90
1756671245152,WETH,LINK,shibaswap,uniswapV2,98.1,100000,57471.59918682747,45,57336.59918682747,90
1756671245153,WETH,LINK,shibaswap,sushiswap,97.89,100000,51702.98514338473,45,51567.98514338473,90
1756671245366,USDT,APE,uniswapV2,sushiswap,99.99,100000,8418.1945204993,45,8373.19452049921,90
1756671245467,USDT,DAI,sushiswap,uniswapV2,98.73,100000,14463.909013543254,45,14418.909013543165,90
1756671245467,USDT,DAI,shibaswap,uniswapV2,99.85,100000,14627.7426074387,45,14582.74260743861,90
1756671245467,USDT,DAI,shibaswap,sushiswap,88.25,100000,163.83359389544552,45,118.8335938953555,90
1756671245479,WETH,SNX,sushiswap,uniswapV2,69.16,100000,121112.30614434382,45,120977.30614434382,90
1756671245479,WETH,SNX,shibaswap,uniswapV2,98.37,100000,172258.2113535155,45,172123.2113535155,90
1756671245479,WETH,SNX,shibaswap,sushiswap,94.73,100000,51145.9052091717,45,51010.9052091717,90
1756671245613,USDT,WBTC,uniswapV2,sushiswap,76.62,100000,0.00626495,45,-45.89373505,90
1756671245692,USDT,FRAX,uniswapV2,sushiswap,99.9,100000,0.6180418572706706,45,-44.38195814281933,90
1756671245796,USDT,WBTC,uniswapV2,sushiswap,76.62,100000,0.00626495,45,-45.89373505,90
1756671245879,USDT,LINK,uniswapV2,sushiswap,29.49,100000,6.199762993874137,45,-38.800237006215866,90
1756671245888,WETH,UNI,sushiswap,uniswapV2,93.73,100000,286838.9553857452,45,286703.9553857452,90
1756671245888,WETH,UNI,shibaswap,uniswapV2,97.95,100000,299772.4046817296,45,299637.4046817296,90
1756671245888,WETH,UNI,shibaswap,sushiswap,67.43,100000,12933.449295984416,45,12798.449295984416,90
1756671245890,WETH,CRV,sushiswap,uniswapV2,6.24,100000,15656.036160502064,45,15521.036160502064,90
1756671245890,WETH,CRV,shibaswap,uniswapV2,99.99,100000,250652.77124168674,45,250517.77124168674,90
1756671245890,WETH,CRV,shibaswap,sushiswap,99.99,100000,234996.73508118468,45,234861.73508118468,90
1756671246073,USDT,TUSD,sushiswap,uniswapV2,99.08,100000,0.02072753623899643,45,-44.979272463851004,90
1756671246303,WETH,USDC,sushiswap,uniswapV2,88.5,100000,12937318.014178,45,-89999987062726.98,90
1756671246303,WETH,USDC,shibaswap,uniswapV2,99.89,100000,14602274.568737,45,-89999985397770.44,90
1756671246303,WETH,USDC,shibaswap,sushiswap,99.06,100000,1664956.554559,45,-89999998335088.45,90
1756671246376,WETH,MKR,sushiswap,uniswapV2,72.89,100000,421.09069171164396,45,286.09069171164396,90
1756671246376,WETH,MKR,shibaswap,uniswapV2,99.99,100000,577.667379341899,45,442.66737934189905,90
1756671246377,WETH,MKR,shibaswap,sushiswap,99.98,100000,156.57668763025512,45,21.576687630255122,90
1756671246423,DAI,WBTC,sushiswap,uniswapV2,99.99,100000,0.08794129,45,-900000000044.9121,90
1756671246489,USDT,LINK,uniswapV2,sushiswap,29.49,100000,6.199762993874137,45,-38.800237006215866,90
1756671247035,WETH,COMP,sushiswap,uniswapV2,17.43,100000,405.73466577125004,45,270.73466577125004,90
1756671247035,WETH,COMP,shibaswap,uniswapV2,99.69,100000,2319.608124389489,45,2184.608124389489,90
1756671247036,WETH,COMP,shibaswap,sushiswap,99.63,100000,1913.873458618239,45,1778.873458618239,90
1756671247086,DAI,LINK,sushiswap,uniswapV2,99.68,100000,105.93407521601974,45,-29.06592478398026,90
1756671247180,WETH,USDT,sushiswap,uniswapV2,96.83,100000,35199965.051561,45,-89999964800079.95,90
1756671247180,WETH,USDT,shibaswap,uniswapV2,99.89,100000,36315133.267613,45,-89999963684911.73,90
1756671247181,WETH,USDT,shibaswap,sushiswap,96.8,100000,1115168.216052,45,-89999998884876.78,90
1756671247229,USDT,UNI,sushiswap,uniswapV2,99.83,100000,291.5337508907044,45,246.53375089061444,90
1756671247229,USDT,UNI,shibaswap,uniswapV2,99.99,100000,292.02319673135014,45,247.02319673126016,90
1756671247229,USDT,UNI,shibaswap,sushiswap,99.99,100000,0.48944584064572677,45,-44.510554159444276,90
1756671247350,USDC,LINK,sushiswap,uniswapV2,95.98,100000,20.391093682781847,45,-24.608906317308154,90
1756671247412,DAI,UNI,sushiswap,uniswapV2,99.52,100000,826.5056184842506,45,691.5056184842506,90
1756671247463,WETH,MATIC,sushiswap,uniswapV2,97.08,100000,1120613.1359000488,45,1120478.1359000488,90
1756671247463,WETH,MATIC,shibaswap,uniswapV2,99.55,100000,1149135.8636040739,45,1149000.8636040739,90
1756671247463,WETH,MATIC,shibaswap,sushiswap,84.63,100000,28522.72770402506,45,28387.72770402506,90
1756671247627,USDT,SNX,sushiswap,uniswapV2,19.57,100000,0.008578821670428265,45,-44.99142117841957,90
1756671247729,WETH,SNX,sushiswap,uniswapV2,69.16,100000,121112.30614434382,45,120977.30614434382,90
1756671247729,WETH,SNX,shibaswap,uniswapV2,98.37,100000,172258.2113535155,45,172123.2113535155,90
1756671247729,WETH,SNX,shibaswap,sushiswap,94.73,100000,51145.9052091717,45,51010.9052091717,90
1756671247802,DAI,CRV,uniswapV2,sushiswap,98.03,100000,357.6542409046464,45,222.65424090464637,90
1756671247926,USDC,SNX,sushiswap,uniswapV2,29.88,100000,1.3203003003906262,45,-43.67969969969938,90
1756671248349,USDC,COMP,sushiswap,uniswapV2,65.31,100000,0.07010831167670452,45,-44.92989168841329,90
1756671248388,USDT,SHIB,uniswapV2,shibaswap,77.42,100000,1371214791.3690372,45,1371214746.3690372,90
1756671248728,USDT,APE,uniswapV2,sushiswap,99.99,100000,8418.1945204993,45,8373.19452049921,90
1756671248831,WETH,SHIB,uniswapV2,shibaswap,78.71,100000,184828156981.9341,45,184828156846.9341,90
1756671248832,WETH,SHIB,sushiswap,uniswapV2,99.66,100000,49804736184.988914,45,49804736049.988914,90
1756671248832,WETH,SHIB,sushiswap,shibaswap,99.92,100000,234632893166.92303,45,234632893031.92303,90
1756671248843,USDC,MATIC,uniswapV2,sushiswap,91.43,100000,400.823911938947,45,355.823911938857,90
1756671249108,WETH,CRV,sushiswap,uniswapV2,6.24,100000,15656.036160502064,45,15521.036160502064,90
1756671249108,WETH,CRV,shibaswap,uniswapV2,99.99,100000,250652.77124168674,45,250517.77124168674,90
1756671249108,WETH,CRV,shibaswap,sushiswap,99.99,100000,234996.73508118468,45,234861.73508118468,90
1756671249290,USDC,SHIB,uniswapV2,shibaswap,99.5,100000,1351351946.8990176,45,1351351901.8990176,90
1756671249645,USDT,UNI,sushiswap,uniswapV2,99.83,100000,291.5337508907044,45,246.53375089061444,90
1756671249646,USDT,UNI,shibaswap,uniswapV2,99.99,100000,292.02319673135014,45,247.02319673126016,90
1756671249646,USDT,UNI,shibaswap,sushiswap,99.99,100000,0.48944584064572677,45,-44.510554159444276,90
1756671249655,USDT,FRAX,uniswapV2,sushiswap,99.9,100000,0.6180418572706706,45,-44.38195814281933,90
1756671249677,WETH,PEPE,shibaswap,uniswapV2,99.99,100000,2799972594840.4736,45,2799972594705.4736,90
1756671249691,DAI,COMP,sushiswap,uniswapV2,97.64,100000,3.823052193248828,45,-131.17694780675117,90
1756671249913,USDT,TUSD,sushiswap,uniswapV2,99.08,100000,0.02072753623899643,45,-44.979272463851004,90
1756671249968,USDT,SNX,sushiswap,uniswapV2,19.57,100000,0.008578821670428265,45,-44.99142117841957,90
1756671249984,WETH,APE,sushiswap,uniswapV2,91.83,100000,30710.542583663308,45,30575.542583663308,90
1756671249990,WETH,COMP,sushiswap,uniswapV2,17.43,100000,405.73466577125004,45,270.73466577125004,90
1756671249990,WETH,COMP,shibaswap,uniswapV2,99.69,100000,2319.608124389489,45,2184.608124389489,90
1756671249991,WETH,COMP,shibaswap,sushiswap,99.63,100000,1913.873458618239,45,1778.873458618239,90
1756671250229,DAI,WBTC,sushiswap,uniswapV2,99.99,100000,0.08794129,45,-900000000044.9121,90
1756671250632,USDT,SHIB,uniswapV2,shibaswap,77.42,100000,1371214791.3690372,45,1371214746.3690372,90
1756671250956,DAI,MATIC,uniswapV2,sushiswap,91.73,100000,70.23902463489055,45,-64.76097536510943,90
1756671250957,DAI,MATIC,uniswapV2,shibaswap,87.4,100000,43.902669515614555,45,-91.09733048438545,90
1756671250957,DAI,MATIC,shibaswap,sushiswap,34.39,100000,26.336355119276007,45,-108.663644880724,90
1756671251016,USDC,TUSD,sushiswap,uniswapV2,99.99,100000,2070.650506612618,45,2025.6505066125278,90
1756671251027,USDT,APE,uniswapV2,sushiswap,99.99,100000,8418.1945204993,45,8373.19452049921,90
1756671251437,WETH,MATIC,sushiswap,uniswapV2,97.08,100000,1120613.1359000488,45,1120478.1359000488,90
1756671251437,WETH,MATIC,shibaswap,uniswapV2,99.55,100000,1149135.8636040739,45,1149000.8636040739,90
1756671251438,WETH,MATIC,shibaswap,sushiswap,84.63,100000,28522.72770402506,45,28387.72770402506,90
1756671251868,DAI,LINK,sushiswap,uniswapV2,99.68,100000,105.93407521601974,45,-29.06592478398026,90
1756671252699,WETH,USDC,sushiswap,uniswapV2,88.5,100000,12937318.014178,45,-89999987062726.98,90
1756671252699,WETH,USDC,shibaswap,uniswapV2,99.89,100000,14602274.568737,45,-89999985397770.44,90
1756671252699,WETH,USDC,shibaswap,sushiswap,99.06,100000,1664956.554559,45,-89999998335088.45,90
1756671252826,DAI,UNI,sushiswap,uniswapV2,99.52,100000,826.5056184842506,45,691.5056184842506,90
1756671252931,WETH,SHIB,uniswapV2,shibaswap,78.71,100000,184828156981.9341,45,184828156846.9341,90
1756671252931,WETH,SHIB,sushiswap,uniswapV2,99.66,100000,49804736184.988914,45,49804736049.988914,90
1756671252931,WETH,SHIB,sushiswap,shibaswap,99.92,100000,234632893166.92303,45,234632893031.92303,90
1756671253072,WETH,FRAX,uniswapV2,sushiswap,87.18,100000,55173.13775629742,45,55038.13775629742,90
1756671253094,WETH,DAI,sushiswap,uniswapV2,18.06,100000,1332131.4078713364,45,1331996.4078713364,90
1756671253095,WETH,DAI,shibaswap,uniswapV2,99.9,100000,7367556.501644471,45,7367421.501644471,90
1756671253095,WETH,DAI,shibaswap,sushiswap,99.88,100000,6035425.093773135,45,6035290.093773135,90
1756671253127,DAI,CRV,uniswapV2,sushiswap,98.03,100000,357.6542409046464,45,222.65424090464637,90
1756671253223,WETH,PEPE,shibaswap,uniswapV2,99.99,100000,2799972594840.4736,45,2799972594705.4736,90
1756671253263,DAI,SHIB,uniswapV2,sushiswap,99.99,100000,127382.58603649793,45,127247.58603649793,90
1756671253263,DAI,SHIB,uniswapV2,shibaswap,99.99,100000,15089571.335219042,45,15089436.335219042,90
1756671253264,DAI,SHIB,sushiswap,shibaswap,99.15,100000,14962188.749182545,45,14962053.749182545,90
1756671253357,WETH,TUSD,sushiswap,uniswapV2,66.86,100000,16105.584931808338,45,15970.584931808338,90
1756671253480,WETH,APE,sushiswap,uniswapV2,91.83,100000,30710.542583663308,45,30575.542583663308,90
1756671253495,DAI,COMP,sushiswap,uniswapV2,97.64,100000,3.823052193248828,45,-131.17694780675117,90
1756671253555,WETH,WBTC,uniswapV2,sushiswap,52.82,100000,89.52607312,45,-899999999955.4739,90
1756671253555,WETH,WBTC,shibaswap,uniswapV2,99.43,100000,79.51000256,45,-899999999965.49,90
1756671253555,WETH,WBTC,shibaswap,sushiswap,99.73,100000,169.03607568,45,-899999999875.9639,90
1756671253605,WETH,BUSD,sushiswap,uniswapV2,64.88,100000,129.93869779422374,45,-5.061302205776251,90
1756671253652,DAI,FRAX,sushiswap,uniswapV2,58.1,100000,1.201580169549005,45,-133.798419830451,90
1756671253750,USDT,FRAX,uniswapV2,sushiswap,99.9,100000,0.6180418572706706,45,-44.38195814281933,90
1756671253988,WETH,USDT,sushiswap,uniswapV2,96.83,100000,35199965.051561,45,-89999964800079.95,90
1756671253988,WETH,USDT,shibaswap,uniswapV2,99.89,100000,36315133.267613,45,-89999963684911.73,90
1756671253989,WETH,USDT,shibaswap,sushiswap,96.8,100000,1115168.216052,45,-89999998884876.78,90
1756671254211,WBTC,MATIC,uniswapV2,shibaswap,98.4,100000,0.030838174237431612,45,-44.969161834762566,90
1756671254221,USDC,USDT,sushiswap,uniswapV2,99.07,100000,93649.845038,45,93514.845038,90
1756671254221,USDC,USDT,shibaswap,uniswapV2,99.97,100000,94505.118316,45,94370.118316,90
1756671254221,USDC,USDT,shibaswap,sushiswap,97.75,100000,855.273278,45,720.273278,90
1756671254299,USDT,DAI,sushiswap,uniswapV2,98.73,100000,14463.909013543254,45,14418.909013543165,90
1756671254300,USDT,DAI,shibaswap,uniswapV2,99.85,100000,14627.7426074387,45,14582.74260743861,90
1756671254300,USDT,DAI,shibaswap,sushiswap,88.25,100000,163.83359389544552,45,118.8335938953555,90
1756671254346,USDT,TUSD,sushiswap,uniswapV2,99.08,100000,0.02072753623899643,45,-44.979272463851004,90
1756671254579,WETH,LINK,sushiswap,uniswapV2,9.84,100000,5768.614043442737,45,5633.614043442737,90
1756671254579,WETH,LINK,shibaswap,uniswapV2,98.1,100000,57471.59918682747,45,57336.59918682747,90
1756671254580,WETH,LINK,shibaswap,sushiswap,97.89,100000,51702.98514338473,45,51567.98514338473,90
1756671254790,DAI,WBTC,sushiswap,uniswapV2,99.99,100000,0.08794129,45,-900000000044.9121,90
1756671254888,WETH,DAI,sushiswap,uniswapV2,18.06,100000,1332131.4078713364,45,1331996.4078713364,90
1756671254888,WETH,DAI,shibaswap,uniswapV2,99.9,100000,7367556.501644471,45,7367421.501644471,90
1756671254889,WETH,DAI,shibaswap,sushiswap,99.88,100000,6035425.093773135,45,6035290.093773135,90
1756671255135,DAI,LINK,sushiswap,uniswapV2,99.68,100000,105.93407521601974,45,-29.06592478398026,90
1756671255233,USDT,WBTC,uniswapV2,sushiswap,76.62,100000,0.00626495,45,-45.89373505,90
1756671255243,USDC,DAI,sushiswap,uniswapV2,86.94,100000,73789.33857534762,45,73744.33857534753,90
1756671255243,USDC,DAI,shibaswap,uniswapV2,97.61,100000,82849.1400719585,45,82804.14007195842,90
1756671255244,USDC,DAI,shibaswap,sushiswap,81.75,100000,9059.801496610891,45,9014.801496610802,90
1756671255506,DAI,MATIC,uniswapV2,sushiswap,91.73,100000,70.23902463489055,45,-64.76097536510943,90
1756671255506,DAI,MATIC,uniswapV2,shibaswap,87.4,100000,43.902669515614555,45,-91.09733048438545,90
1756671255506,DAI,MATIC,shibaswap,sushiswap,34.39,100000,26.336355119276007,45,-108.663644880724,90
1756671255619,USDT,LINK,uniswapV2,sushiswap,29.49,100000,6.199762993874137,45,-38.800237006215866,90
1756671255635,WETH,UNI,sushiswap,uniswapV2,93.73,100000,286838.9553857452,45,286703.9553857452,90
1756671255635,WETH,UNI,shibaswap,uniswapV2,97.95,100000,299772.4046817296,45,299637.4046817296,90
1756671255635,WETH,UNI,shibaswap,sushiswap,67.43,100000,12933.449295984416,45,12798.449295984416,90
1756671256281,WETH,WBTC,uniswapV2,sushiswap,52.82,100000,89.52607312,45,-899999999955.4739,90
1756671256282,WETH,WBTC,shibaswap,uniswapV2,99.43,100000,79.51000256,45,-899999999965.49,90
1756671256282,WETH,WBTC,shibaswap,sushiswap,99.73,100000,169.03607568,45,-899999999875.9639,90
1756671256421,WETH,AAVE,sushiswap,uniswapV2,13.16,100000,43.84179617393119,45,-91.15820382606881,90
1756671256421,WETH,AAVE,shibaswap,uniswapV2,99.99,100000,333.10745502677935,45,198.10745502677932,90
1756671256421,WETH,AAVE,shibaswap,sushiswap,99.99,100000,289.2656588528481,45,154.26565885284813,90
1756671256576,WETH,FRAX,uniswapV2,sushiswap,87.18,100000,55173.13775629742,45,55038.13775629742,90
1756671256801,USDT,UNI,sushiswap,uniswapV2,99.83,100000,291.5337508907044,45,246.53375089061444,90
1756671256801,USDT,UNI,shibaswap,uniswapV2,99.99,100000,292.02319673135014,45,247.02319673126016,90
1756671256801,USDT,UNI,shibaswap,sushiswap,99.99,100000,0.48944584064572677,45,-44.510554159444276,90
